artist,track,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
ryan adams & the cardinals,sink ships,0.321,0.625,-5.88,0.0309,0.193,8.52e-05,0.117,0.444,170.589,0
ryan adams & the cardinals,evergreen,0.587,0.488,-9.36,0.0372,0.79,0.176,0.116,0.463,107.999,6
ryan adams & the cardinals,like yesterday,0.32,0.542,-7.633,0.0299,0.352,0.192,0.133,0.438,154.403,0
ryan adams,color of pain - bonus track,0.351,0.804,-7.174,0.0416,0.393,0.895,0.0937,0.389,84.086,4
system of a down,deer dance,0.456,0.938,-3.576,0.133,0.0108,0.000685,0.305,0.818,160.137,0
system of a down,jet pilot,0.421,0.967,-4.177,0.0391,0.000437,0.000563,0.399,0.944,96.299,3
system of a down,x,0.486,0.948,-3.536,0.0522,0.00145,0.00416,0.294,0.499,90.582,0
system of a down,bounce,0.457,0.977,-3.863,0.0399,0.000218,0.175,0.254,0.9,92.676,3
system of a down,science,0.475,0.848,-3.601,0.0322,0.00051,0.146,0.11,0.52,88.968,0
system of a down,shimmy,0.436,0.96,-3.56,0.0461,0.00101,0.0308,0.0434,0.697,119.08,0
the offspring,intro,0.0,0.449,-12.756,0.0,0.73,0.0,0.0,0.0,0.0,1
the offspring,come out swinging,0.24,0.943,-5.939,0.0638,1.02e-05,0.009,0.0501,0.639,179.522,0
the offspring,original prankster,0.666,0.881,-4.183,0.0348,0.00059,2.89e-05,0.267,0.956,146.782,3
the offspring,want you bad,0.493,0.965,-4.268,0.0543,6.37e-05,1.29e-06,0.316,0.609,105.535,0
the offspring,million miles away,0.481,0.939,-4.307,0.0346,1.58e-05,1.61e-05,0.186,0.698,99.766,0
the offspring,"dammit, i changed again",0.409,0.942,-4.989,0.0466,3.74e-05,0.0197,0.119,0.641,174.391,0
the offspring,living in chaos,0.583,0.916,-4.981,0.0335,0.000363,3.72e-05,0.288,0.91,99.767,3
the offspring,special delivery,0.765,0.801,-6.421,0.0461,0.000332,0.000759,0.0335,0.944,135.678,3
the offspring,one fine day,0.393,0.954,-5.474,0.0475,0.000256,0.00439,0.047,0.894,179.188,0
the offspring,all along,0.406,0.957,-4.59,0.144,3.62e-05,0.0,0.0943,0.789,179.72,0
the offspring,"denial, revisited",0.427,0.872,-4.909,0.0302,4.65e-05,0.0,0.219,0.455,161.966,0
the offspring,vultures,0.569,0.855,-5.109,0.0276,2.5e-05,5.27e-05,0.335,0.883,125.685,3
the offspring,conspiracy of one,0.375,0.96,-4.26,0.0883,6.76e-06,0.00555,0.159,0.754,175.45,0
sum 41,introduction to destruction,0.508,0.381,-18.048,0.0981,0.34,0.0307,0.559,0.457,87.88,5
sum 41,nothing on my back,0.443,0.968,-5.66,0.144,0.00054,3.51e-05,0.276,0.321,166.912,0
sum 41,never wake up,0.425,0.979,-5.063,0.0986,4.14e-06,2.68e-05,0.361,0.761,106.261,0
sum 41,rhythms,0.363,0.952,-4.344,0.124,0.000514,0.0,0.167,0.417,188.052,0
sum 41,motivation,0.505,0.887,-6.326,0.109,0.000807,0.0,0.0576,0.853,168.328,0
sum 41,summer,0.511,0.968,-3.728,0.0662,2.3e-05,0.0,0.43,0.558,114.159,0
sum 41,handle this,0.311,0.875,-4.875,0.0548,5.52e-05,3.48e-05,0.184,0.521,164.369,0
sum 41,crazy amanda bunkface,0.344,0.938,-4.84,0.115,0.000429,0.0,0.116,0.62,185.994,0
sum 41,all she's got,0.544,0.956,-4.259,0.088,0.000493,0.0,0.625,0.711,120.133,5
sum 41,heart attack,0.418,0.877,-6.622,0.0446,0.000714,4.03e-05,0.145,0.589,165.161,0
sum 41,pain for pleasure,0.458,0.872,-7.105,0.33,0.00373,0.172,0.0301,0.317,160.016,0
sum 41,the hell song,0.361,0.916,-6.248,0.0771,0.000129,0.0129,0.206,0.643,173.407,0
sum 41,over my head (better off dead),0.442,0.91,-5.25,0.0734,0.00185,0.00669,0.095,0.772,184.257,0
sum 41,my direction,0.446,0.952,-4.788,0.1,0.000255,0.000142,0.111,0.776,164.052,0
sum 41,still waiting,0.434,0.939,-5.698,0.246,0.00102,0.000214,0.279,0.539,191.981,0
sum 41,a.n.i.c.,0.439,0.911,-6.607,0.423,0.000309,9.91e-06,0.214,0.478,100.308,2
sum 41,no brains,0.458,0.849,-6.163,0.167,0.000403,1.62e-05,0.342,0.682,176.025,0
sum 41,all messed up,0.45,0.929,-4.689,0.193,0.000534,0.000524,0.343,0.863,188.004,0
sum 41,mr. amsterdam,0.474,0.841,-6.148,0.0618,0.000287,0.00227,0.0427,0.725,174.99,0
sum 41,thanks for nothing,0.53,0.884,-4.968,0.0458,0.00172,1.74e-06,0.093,0.774,102.24,3
sum 41,hyper-insomnia-para-condrioid,0.597,0.881,-5.421,0.136,0.000588,3.3e-06,0.45,0.644,118.082,5
sum 41,billy spleen,0.581,0.83,-5.993,0.0428,0.000323,6.23e-05,0.294,0.679,114.026,3
sum 41,hooch,0.482,0.863,-6.532,0.0965,0.00311,0.000681,0.363,0.222,187.88,0
sum 41,reign in pain (heavy metal jamboree),0.577,0.861,-5.599,0.0339,0.000768,0.000538,0.0417,0.739,92.109,3
sum 41,wwvii part ii,0.43,0.827,-7.081,0.0937,0.00379,0.00789,0.0979,0.255,90.005,0
blink-182,anthem part two,0.552,0.932,-3.782,0.0426,0.000102,0.0,0.119,0.518,103.108,0
blink-182,online songs,0.552,0.982,-3.227,0.0484,0.00456,0.0,0.337,0.664,98.458,0
blink-182,"happy holidays, you bastard",0.408,0.988,-2.028,0.0961,0.0168,0.0,0.506,0.963,172.529,5
blink-182,story of a lonely guy,0.558,0.889,-4.388,0.0345,0.00107,0.000998,0.538,0.566,152.097,5
blink-182,the rock show,0.41,0.959,-4.563,0.0869,0.000324,0.0,0.0766,0.83,193.155,0
blink-182,stay together for the kids,0.519,0.78,-4.939,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,0
blink-182,roller coaster,0.579,0.948,-3.801,0.048,0.00185,3.3e-06,0.143,0.684,116.148,3
blink-182,reckless abandon,0.5,0.961,-3.92,0.0961,0.00137,0.0,0.296,0.515,124.898,0
blink-182,every time i look for you,0.502,0.96,-2.998,0.0484,0.00166,0.0,0.377,0.625,128.228,0
blink-182,give me one good reason,0.497,0.938,-3.39,0.102,0.000313,1.51e-06,0.39,0.699,157.249,0
blink-182,shut up,0.53,0.918,-3.065,0.036,0.000499,0.0,0.113,0.658,114.061,0
blink-182,please take me home,0.564,0.955,-4.289,0.0384,0.000733,7.26e-06,0.388,0.764,100.704,3
blink-182,don't leave me,0.321,0.94,-7.023,0.0966,0.00728,3.47e-06,0.289,0.243,145.471,0
blink-182,aliens exist,0.47,0.92,-6.775,0.0975,0.00104,5.11e-06,0.381,0.638,107.589,0
blink-182,going away to college,0.534,0.806,-6.457,0.0342,0.0104,0.0,0.488,0.524,104.524,5
blink-182,dysentery gary,0.311,0.896,-5.742,0.0467,0.000747,0.0,0.291,0.679,111.406,0
blink-182,adam's song,0.518,0.789,-5.806,0.0367,0.0372,0.0,0.337,0.393,136.023,0
blink-182,the party song,0.341,0.94,-4.104,0.112,0.109,0.0,0.375,0.917,117.971,0
blink-182,wendy clear,0.403,0.936,-3.867,0.0352,0.000383,0.0,0.0875,0.782,114.275,0
blink-182,anthem,0.249,0.919,-5.099,0.157,0.00127,1.02e-06,0.085,0.599,101.062,0
blink-182,voyeur,0.497,0.947,-5.145,0.0582,0.000396,0.00159,0.397,0.91,119.475,3
blink-182,boring,0.31,0.881,-8.051,0.101,8.71e-05,0.0164,0.356,0.413,106.181,0
blink-182,dick lips,0.435,0.931,-8.117,0.0417,0.000225,0.0366,0.236,0.468,125.531,0
blink-182,waggy,0.35,0.983,-5.553,0.0782,9.27e-05,2.85e-05,0.179,0.325,127.55,0
blink-182,enthused,0.333,0.986,-6.045,0.0894,1.02e-05,0.00368,0.204,0.602,100.047,0
blink-182,emo,0.395,0.966,-5.347,0.101,0.00118,4e-05,0.11,0.327,122.991,0
blink-182,degenerate,0.427,0.842,-7.548,0.0509,0.00829,0.01,0.174,0.811,127.312,0
blink-182,lemmings,0.372,0.948,-6.415,0.132,0.00241,1.13e-05,0.0857,0.655,94.287,0
blink-182,i'm sorry,0.253,0.886,-7.465,0.319,0.000332,5.4e-05,0.621,0.183,182.904,5
van halen,outta love again - 2015 remaster,0.278,0.933,-5.737,0.229,0.00434,3.72e-05,0.236,0.33,63.435,0
van halen,women in love... - 2015 remaster,0.504,0.797,-7.3,0.0438,0.238,3.54e-05,0.0944,0.364,105.921,0
toto,lion,0.446,0.58,-14.647,0.044,0.176,1.61e-05,0.111,0.735,190.839,0
toto,angel don't cry,0.566,0.627,-14.306,0.0309,0.0495,0.000268,0.0383,0.684,148.689,3
toto,how does it feel,0.507,0.292,-17.319,0.0244,0.0982,1.05e-06,0.0421,0.43,80.831,6
toto,mr. friendly,0.636,0.755,-13.862,0.0423,0.113,4.67e-05,0.0658,0.644,147.866,3
toto,change of heart,0.582,0.776,-12.583,0.0371,0.113,1.93e-05,0.242,0.513,141.74,0
toto,holyanna,0.481,0.714,-15.129,0.0284,0.0286,7.89e-05,0.28,0.831,173.282,3
toto,make believe,0.659,0.574,-12.416,0.031,0.0405,2.41e-05,0.0692,0.901,141.744,3
toto,i won't hold you back,0.539,0.306,-15.067,0.0264,0.404,0.0,0.0608,0.0643,102.245,6
toto,good for you,0.505,0.403,-14.721,0.0321,0.286,0.000625,0.103,0.634,182.201,6
toto,it's a feeling,0.748,0.344,-19.594,0.0364,0.141,0.0291,0.0877,0.906,114.609,3
toto,afraid of love,0.676,0.624,-13.651,0.0296,0.00791,0.000471,0.441,0.679,128.309,3
toto,we made it,0.729,0.655,-13.744,0.0316,0.0163,8.27e-05,0.107,0.808,126.644,3
toto,waiting for your love,0.733,0.372,-17.274,0.0369,0.108,1.45e-06,0.096,0.779,99.618,3
toto,girl goodbye,0.513,0.866,-7.963,0.0406,0.00831,0.221,0.0889,0.793,122.53,3
toto,manuela run,0.625,0.769,-7.626,0.0363,0.0551,0.00118,0.616,0.869,104.869,5
toto,rockmaker,0.691,0.743,-8.009,0.0348,0.0234,0.000443,0.265,0.429,125.39,3
toto,you are the flower,0.608,0.868,-7.481,0.0558,0.413,0.00283,0.498,0.773,89.718,5
toto,st. george and the dragon,0.626,0.597,-7.979,0.0343,0.0481,3.21e-05,0.101,0.719,119.565,3
toto,all us boys,0.358,0.784,-9.219,0.0383,0.000342,9.73e-06,0.378,0.618,149.91,0
toto,hydra,0.505,0.502,-10.525,0.0473,0.245,6.84e-05,0.149,0.319,90.813,6
toto,lorraine,0.529,0.567,-12.457,0.0371,0.0175,0.000228,0.245,0.572,130.937,3
toto,mama,0.63,0.491,-10.694,0.0299,0.0385,0.00399,0.0928,0.793,78.073,3
toto,a secret love,0.302,0.0718,-16.793,0.0338,0.972,0.103,0.0896,0.11,126.826,1
toto,turn back,0.544,0.703,-7.182,0.0274,0.00156,0.0023,0.556,0.453,106.147,5
toto,if it's the last night,0.71,0.334,-12.852,0.0365,0.0825,0.00146,0.116,0.329,117.723,6
toto,live for today,0.654,0.602,-9.137,0.0279,0.00349,0.000265,0.186,0.845,111.807,3
toto,gift with a golden gun,0.519,0.804,-7.423,0.033,0.00482,0.00705,0.079,0.914,160.342,3
toto,million miles away,0.522,0.327,-12.341,0.0376,0.0486,2.78e-05,0.0925,0.267,148.852,6
toto,make believe,0.661,0.735,-7.203,0.0312,0.0462,3.13e-05,0.0418,0.899,141.736,3
toto,it's a feeling,0.753,0.47,-14.395,0.0343,0.148,0.0569,0.0977,0.922,114.614,3
toto,waiting for your love,0.724,0.503,-11.943,0.0345,0.128,2.51e-06,0.0865,0.772,99.581,3
toto,endless,0.674,0.755,-8.223,0.0273,0.0361,5.59e-06,0.213,0.763,108.431,3
toto,how does it feel,0.456,0.442,-10.076,0.0241,0.0862,0.0,0.0566,0.4,161.747,0
toto,holyanna,0.483,0.899,-7.937,0.0316,0.00908,7.09e-05,0.256,0.812,173.296,0
toto,can't stand it any longer,0.451,0.905,-8.079,0.0456,0.00206,2.18e-05,0.156,0.558,175.47,0
toto,without your love,0.748,0.658,-8.518,0.0585,0.0875,6.03e-06,0.0993,0.912,138.171,3
toto,anna,0.534,0.472,-10.671,0.0276,0.0648,0.004,0.0959,0.31,150.862,0
toto,straight for the heart,0.651,0.881,-6.932,0.0346,0.00127,0.236,0.0123,0.801,104.948,3
toto,stop loving you,0.569,0.836,-6.574,0.0329,0.188,0.0144,0.0525,0.625,101.784,3
toto,don't chain my heart,0.591,0.751,-6.741,0.04,0.137,0.0,0.0879,0.75,105.928,3
toto,2 hearts,0.506,0.547,-7.726,0.0289,0.139,0.0,0.0442,0.482,115.425,0
toto,only you,0.407,0.535,-8.098,0.0287,0.0196,0.0,0.229,0.241,154.369,0
toto,kingdom of desire,0.335,0.683,-7.676,0.0416,0.00786,5.81e-05,0.111,0.403,164.846,0
toto,the turning point,0.64,0.835,-6.745,0.0338,0.0598,9.22e-05,0.288,0.844,119.87,3
toto,if you belong to me,0.673,0.558,-7.016,0.0247,0.0858,2.93e-05,0.045,0.291,98.887,3
toto,i will remember,0.627,0.523,-9.014,0.0276,0.087,6.76e-05,0.102,0.481,98.295,3
toto,caught in the balance,0.666,0.816,-5.721,0.0287,0.00245,0.0251,0.161,0.34,126.977,0
toto,cruel,0.6,0.836,-5.448,0.0469,0.0205,3.81e-06,0.372,0.62,95.074,3
toto,melanie - radio edit,0.59,0.622,-9.65,0.0388,0.157,0.000109,0.0773,0.804,93.167,3
the manhattan transfer,on the boulevard,0.725,0.47,-14.748,0.0433,0.12,9.99e-05,0.0692,0.543,114.672,3
the manhattan transfer,boy from new york city,0.708,0.504,-12.752,0.0632,0.291,0.000678,0.072,0.652,152.216,3
the manhattan transfer,(wanted) dead or alive,0.773,0.55,-13.274,0.088,0.134,1.01e-06,0.198,0.788,122.108,3
the manhattan transfer,spies in the night,0.675,0.49,-13.678,0.0482,0.204,0.000145,0.104,0.439,126.527,3
the manhattan transfer,smile again,0.529,0.206,-15.525,0.0332,0.56,1.52e-05,0.202,0.118,120.291,6
the manhattan transfer,until i meet you (corner pocket),0.668,0.257,-14.643,0.109,0.344,0.0,0.154,0.574,138.731,6
the manhattan transfer,(the word of) confirmation,0.754,0.485,-12.352,0.091,0.291,0.0,0.0926,0.782,104.817,3
the manhattan transfer,kafka,0.449,0.549,-12.113,0.0657,0.242,0.00238,0.0693,0.61,126.588,3
the manhattan transfer,a nightingale sang in berkeley square,0.287,0.0193,-20.559,0.0369,0.975,0.0,0.109,0.0477,168.98,1
kansas,hold on,0.449,0.493,-10.828,0.0376,0.018,0.0,0.16,0.558,157.944,0
kansas,no one together,0.537,0.596,-11.15,0.0422,0.0925,6.23e-05,0.0512,0.606,99.133,3
kansas,play the game tonight,0.663,0.499,-12.48,0.0321,0.0152,2.74e-06,0.0943,0.217,118.134,6
kansas,the pinnacle,0.267,0.522,-13.035,0.0422,0.0175,5.73e-05,0.495,0.428,154.814,5
kansas,the devil game,0.411,0.843,-8.746,0.0935,0.00793,0.000177,0.34,0.633,97.099,0
kansas,closet chronicles,0.362,0.645,-10.292,0.089,0.191,5.92e-05,0.342,0.502,95.509,0
foo fighters,my poor brain,0.556,0.91,-3.92,0.0387,0.00015,0.356,0.0984,0.578,126.252,0
foo fighters,see you,0.308,0.873,-6.47,0.067,0.0053,2.06e-05,0.107,0.62,170.42,0
foo fighters,the colour and the shape,0.263,0.99,-4.179,0.142,8.35e-06,0.8,0.384,0.154,158.281,4
tenacious d,one note song,0.717,0.29,-14.268,0.89,0.642,0.0,0.165,0.118,96.09,2
tenacious d,hard fucking,0.78,0.266,-17.777,0.954,0.803,0.0,0.174,0.883,74.27,2
tenacious d,dio,0.376,0.822,-6.216,0.0803,0.0943,0.0,0.103,0.345,91.925,0
tenacious d,inward singing,0.708,0.33,-15.167,0.933,0.701,0.0,0.259,0.273,129.698,2
tenacious d,kyle quit the band,0.416,0.633,-7.479,0.11,0.0654,2.66e-06,0.18,0.735,104.211,3
tenacious d,the road,0.386,0.907,-4.55,0.121,0.0356,0.00536,0.0752,0.61,137.927,0
tenacious d,cock pushups,0.713,0.149,-18.643,0.937,0.851,0.0,0.194,0.415,84.0,2
tenacious d,friendship test,0.662,0.0983,-18.944,0.865,0.331,0.0,0.109,0.306,143.255,2
tenacious d,friendship,0.609,0.867,-4.677,0.0408,0.117,2.3e-05,0.149,0.383,125.739,0
tenacious d,karate schnitzel,0.716,0.257,-14.702,0.946,0.571,0.0,0.795,0.557,99.921,2
tenacious d,karate,0.62,0.426,-8.451,0.203,0.284,0.0,0.344,0.398,95.266,3
tenacious d,drive-thru,0.775,0.2,-16.083,0.92,0.802,0.0,0.263,0.487,106.968,2
tenacious d,double team,0.448,0.909,-4.521,0.247,0.122,3.01e-05,0.166,0.255,97.177,0
tenacious d,classico,0.738,0.531,-7.35,0.14,0.907,1.07e-05,0.311,0.919,170.007,3
tenacious d,baby,0.54,0.153,-15.557,0.0479,0.921,0.00121,0.196,0.233,109.601,6
tenacious d,destiny,0.375,0.282,-6.801,0.0411,0.921,0.953,0.176,0.807,89.838,4
tenacious d,history,0.658,0.634,-4.997,0.0437,0.381,0.0,0.103,0.879,106.494,3
tenacious d,the government totally sucks,0.544,0.894,-4.938,0.356,0.42,0.0,0.394,0.448,143.683,2
tenacious d,the divide,0.407,0.737,-11.143,0.0931,0.358,6.7e-06,0.608,0.0422,127.393,5
tenacious d,papagenu (he's my sassafrass),0.538,0.758,-5.3,0.114,0.201,5.23e-05,0.351,0.586,151.438,0
tenacious d,dude (i totally miss you),0.627,0.478,-7.141,0.038,0.17,6.92e-05,0.301,0.378,129.962,3
tenacious d,the pick of destiny,0.738,0.865,-3.861,0.0334,0.0311,3.23e-06,0.084,0.913,130.073,3
tenacious d,the metal,0.623,0.938,-4.161,0.123,0.00296,0.000852,0.48,0.308,112.022,5
iron maiden,brave new world,0.351,0.881,-5.511,0.0567,0.00318,0.000357,0.108,0.295,110.647,0
iron maiden,the mercenary,0.264,0.939,-4.004,0.0914,0.00033,0.00154,0.113,0.47,100.094,0
iron maiden,the fallen angel,0.276,0.982,-4.115,0.188,0.00214,5.39e-06,0.288,0.317,103.925,0
iron maiden,the nomad,0.336,0.924,-3.594,0.0469,0.0641,0.00165,0.157,0.401,124.787,0
iron maiden,out of the silent planet,0.21,0.936,-4.929,0.158,0.00173,1.95e-05,0.222,0.321,155.264,0
iron maiden,the thin line between love and hate,0.24,0.959,-4.244,0.167,0.00241,0.134,0.663,0.278,166.089,5
pantera,this love - 2003 remaster,0.408,0.775,-8.457,0.0464,0.000466,0.134,0.0997,0.264,104.764,0
pantera,becoming - 2003 remaster,0.574,0.923,-4.746,0.051,0.00167,0.000979,0.135,0.61,129.93,0
pantera,drag the waters - 2003 remaster,0.528,0.966,-3.946,0.086,0.00387,0.0036,0.0635,0.559,125.696,0
pantera,where you come from - 2003 remaster,0.311,0.994,-3.934,0.117,0.00181,0.24,0.0463,0.22,105.75,0
pantera,cat scratch fever - 2003 remaster,0.429,0.961,-4.141,0.0912,0.000964,0.565,0.338,0.379,128.54,4
pantera,revolution is my name - 2003 remaster,0.245,0.985,-4.224,0.184,0.00011,0.131,0.32,0.251,90.807,0
pantera,i'll cast a shadow - 2003 remaster,0.3,0.981,-4.298,0.159,2.83e-05,0.171,0.277,0.164,127.739,0
pantera,goddamn electric - 2003 remaster,0.373,0.938,-3.811,0.12,0.000965,0.00269,0.0284,0.348,128.211,0
pantera,hole in the sky - 2003 remaster,0.293,0.953,-4.525,0.118,0.00154,0.0,0.353,0.274,114.157,0
dream theater,6:00,0.541,0.921,-5.807,0.0599,0.000306,0.0012,0.0684,0.647,99.901,3
dream theater,caught in a web,0.538,0.896,-6.748,0.0455,2.24e-05,0.00197,0.0754,0.194,107.388,0
dream theater,innocence faded,0.324,0.87,-5.971,0.0437,0.00224,1.4e-05,0.132,0.533,111.791,0
dream theater,erotomania,0.318,0.851,-7.738,0.0453,0.000209,0.908,0.214,0.458,102.075,4
dream theater,voices,0.322,0.888,-7.051,0.0492,0.00341,0.000321,0.279,0.153,130.687,0
dream theater,space-dye vest,0.564,0.615,-8.957,0.0293,0.174,0.179,0.199,0.0814,101.888,0
dream theater,new millennium,0.552,0.879,-4.888,0.0337,0.000707,0.0144,0.111,0.445,133.206,0
dream theater,you not me - edit,0.49,0.92,-4.538,0.054,0.000277,0.00652,0.092,0.638,154.19,0
dream theater,burning my soul,0.548,0.973,-3.765,0.0844,0.00215,3.13e-05,0.118,0.167,102.812,0
dream theater,just let me breathe,0.487,0.974,-4.611,0.0671,0.000399,0.0127,0.088,0.474,130.24,0
dream theater,anna lee,0.505,0.52,-7.1,0.0262,0.0305,0.0,0.2,0.0974,129.296,0
dream theater,trial of tears - i. it's raining / ii. deep in heaven / iii. the wasteland,0.337,0.833,-5.314,0.0598,0.00517,0.00128,0.193,0.259,118.247,0
dream theater,scene one: regression,0.563,0.164,-18.995,0.448,0.679,0.0,0.169,0.449,110.203,2
dream theater,scene two: i. overture 1928,0.461,0.816,-6.612,0.0651,0.0369,0.88,0.251,0.279,111.093,4
dream theater,scene two: ii. strange déjà vu,0.319,0.881,-5.705,0.0788,0.0587,0.0,0.154,0.574,111.083,0
dream theater,scene three: i. through my words,0.568,0.149,-19.053,0.0349,0.82,0.0,0.113,0.199,108.225,6
dream theater,scene five: through her eyes,0.593,0.324,-10.352,0.0289,0.747,3.3e-06,0.498,0.156,114.141,6
dream theater,scene six: home,0.237,0.933,-5.177,0.107,0.00837,0.000437,0.298,0.226,93.873,0
dream theater,scene seven: ii. one last time,0.372,0.848,-5.587,0.0427,0.0783,1.04e-05,0.114,0.219,108.21,0
dream theater,scene eight: the spirit carries on,0.321,0.544,-7.179,0.0364,0.293,1.11e-05,0.11,0.283,127.284,0
dream theater,scene nine: finally free,0.312,0.73,-7.336,0.117,0.135,0.000463,0.767,0.225,165.767,5
dream theater,pull me under,0.532,0.941,-9.025,0.0465,0.000579,0.0527,0.15,0.278,102.198,0
dream theater,another day,0.454,0.614,-10.41,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56,0
dream theater,surrounded,0.319,0.71,-9.937,0.0684,0.00994,6.98e-05,0.209,0.142,165.621,0
dream theater,wait for sleep,0.304,0.365,-14.507,0.0327,0.279,0.0455,0.214,0.228,110.31,6
dream theater,learning to live,0.36,0.818,-10.569,0.0525,0.000832,0.0446,0.131,0.565,126.585,0
megadeth,a tout le monde,0.528,0.729,-5.497,0.0282,0.000203,0.000326,0.161,0.263,101.381,0
megadeth,kill the king,0.538,0.955,-4.19,0.101,2.68e-05,0.812,0.119,0.205,145.376,4
megadeth,symphony of destruction,0.609,0.892,-5.494,0.0584,0.000747,0.0763,0.0696,0.469,139.898,0
megadeth,train of consequences,0.464,0.951,-3.508,0.166,4.35e-05,0.0107,0.0369,0.609,114.652,0
megadeth,dread & the fugitive mind,0.495,0.816,-4.485,0.0928,4.36e-05,0.19,0.101,0.44,164.049,0
megadeth,skin o' my teeth,0.529,0.952,-5.376,0.075,1.99e-05,0.00942,0.0782,0.56,98.569,0
megadeth,she-wolf,0.389,0.933,-3.35,0.0533,2.94e-05,0.00578,0.115,0.558,172.036,0
megadeth,prince of darkness,0.506,0.874,-5.087,0.0924,0.000566,0.00186,0.157,0.249,124.074,0
iron maiden,losfer words (big 'orra),0.404,0.986,-5.493,0.0697,7.39e-05,0.848,0.12,0.39,77.669,4
iron maiden,flash of the blade,0.393,0.972,-5.167,0.0596,0.00114,0.0134,0.211,0.53,111.577,0
iron maiden,the duelists,0.239,0.959,-6.214,0.0665,0.000294,0.0536,0.127,0.62,158.089,0
iron maiden,back in the village,0.343,0.971,-6.692,0.0943,0.000256,0.00229,0.481,0.37,132.906,0
lynch mob,sweet sister mercy,0.469,0.948,-5.43,0.0599,0.000137,2.61e-06,0.114,0.417,101.129,0
lynch mob,all i want,0.506,0.928,-4.767,0.0634,6.79e-05,0.000883,0.107,0.476,123.7,0
lynch mob,hell child,0.481,0.918,-4.914,0.054,0.000952,0.000756,0.0474,0.388,106.752,0
lynch mob,dance of the dogs,0.476,0.943,-5.341,0.0606,0.000248,0.000477,0.0416,0.501,106.327,0
lynch mob,rain,0.333,0.8,-6.319,0.0408,0.00067,6.33e-06,0.0534,0.324,93.115,0
lynch mob,through these eyes,0.459,0.801,-6.559,0.0406,0.00136,9e-05,0.0867,0.384,124.743,0
lynch mob,for a million years,0.517,0.867,-5.969,0.0497,0.000325,0.000208,0.113,0.397,111.378,0
lynch mob,street fighting man,0.372,0.943,-5.135,0.11,3.87e-05,0.00165,0.372,0.375,111.574,0
lynch mob,no good,0.522,0.849,-5.546,0.0381,7.04e-05,0.122,0.1,0.627,120.24,0
lynch mob,i want it,0.358,0.922,-5.493,0.0477,0.000104,0.0643,0.135,0.679,176.268,0
lynch mob,when darkness calls,0.409,0.854,-6.277,0.044,0.000373,0.0036,0.183,0.32,88.631,0
lynch mob,the secret,0.544,0.841,-6.579,0.0451,0.000415,0.00167,0.0669,0.462,122.063,0
buffalo summer,money,0.346,0.911,-6.295,0.0507,6.08e-05,0.343,0.113,0.545,91.604,0
buffalo summer,heartbreakin' floorshakin',0.388,0.775,-7.735,0.0713,0.000933,0.0148,0.211,0.634,86.274,0
buffalo summer,make you mine,0.48,0.72,-6.564,0.0316,0.000198,0.731,0.0588,0.683,112.984,4
buffalo summer,neverend,0.476,0.855,-6.168,0.0296,0.000174,0.00394,0.203,0.622,94.545,0
buffalo summer,light of the sun,0.466,0.693,-7.987,0.0332,4e-05,0.0026,0.174,0.57,104.035,0
buffalo summer,levitate,0.394,0.804,-6.901,0.0403,7.83e-05,9.03e-05,0.713,0.632,149.199,5
buffalo summer,into your head,0.298,0.906,-5.717,0.0558,2.68e-05,0.37,0.259,0.614,89.704,0
buffalo summer,little charles,0.488,0.878,-6.8,0.0411,0.00105,0.00834,0.45,0.587,119.584,5
buffalo summer,priscilla,0.424,0.844,-6.778,0.04,6.58e-05,7.98e-06,0.547,0.569,89.827,5
buffalo summer,bird on a wire,0.195,0.687,-8.773,0.0561,2.18e-05,5.17e-05,0.0644,0.392,167.659,0
buffalo summer,water to wine,0.281,0.791,-6.768,0.0426,4.67e-05,0.727,0.268,0.622,142.022,4
metallica,holier than thou,0.48,0.959,-6.227,0.0376,0.000288,0.674,0.0507,0.348,172.186,4
