artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
Sabaton,The Ballad Of Bull,0.46,0.678,3.0,-5.411,1.0,0.0309,0.102,1.18e-06,0.134,0.394,137.714,spotify:track:3QxHFqBiGNPmxOqdKBCHdA,233120.0,4.0
Sabaton,Resist And Bite,0.519,0.953,11.0,-4.974,0.0,0.0863,0.00156,1.49e-06,0.0844,0.152,126.972,spotify:track:4JfzQae8ZJOONm7MFNs7el,207160.0,4.0
Sabaton,Soldier Of 3 Armies,0.549,0.896,7.0,-4.84,1.0,0.06,0.000113,3.07e-05,0.148,0.221,101.966,spotify:track:1YSFvIQR4GDBQaATcYu5Hm,218067.0,4.0
Sabaton,Far From The Fame,0.499,0.922,0.0,-4.771,1.0,0.0569,5.52e-05,0.179,0.0726,0.19,135.01,spotify:track:1ByzMtC9xF91Z0udlvvZB4,227173.0,4.0
Sabaton,Hearts Of Iron,0.509,0.883,6.0,-4.64,0.0,0.0403,0.0218,0.0,0.276,0.59,89.965,spotify:track:3J2ifKSU6qWOEhwHyOehq2,268333.0,4.0
Sabaton,7734,0.427,0.949,7.0,-3.652,0.0,0.0713,5.61e-05,0.000116,0.0678,0.389,168.001,spotify:track:14F0W8JdM5DKgggLI2ILDH,212760.0,4.0
Sabaton,Man Of War,0.595,0.933,6.0,-4.851,0.0,0.0607,0.000213,6.26e-05,0.274,0.163,116.037,spotify:track:24fKJtr5oh9O5LiEZZwSNs,227586.0,4.0
Sabaton,"For Whom the Bell Tolls - Metallica Cover, Bonus Track",0.544,0.884,0.0,-5.146,1.0,0.0414,9.87e-05,0.00278,0.136,0.366,115.943,spotify:track:5qHZB0PTFiStvE2XtRxEuS,322897.0,4.0
Sabaton,Last Dying Breath,0.455,0.972,6.0,-4.371,0.0,0.0674,0.000546,0.000726,0.078,0.552,158.089,spotify:track:5TszU7jNHgN3hpISOnLAdF,206333.0,4.0
Sabaton,Blood of Bannockburn,0.48,0.975,0.0,-4.342,1.0,0.103,0.000314,2.59e-05,0.224,0.409,95.992,spotify:track:5g7RkHNjnWw64tG6S6dxVu,177235.0,4.0
Sabaton,Diary of an Unknown Soldier,0.261,0.75,0.0,-15.026,1.0,0.23,0.00264,0.847,0.3,0.0973,174.904,spotify:track:0CfHuS70e61QP5EuseuDX2,51696.0,4.0
Sabaton,Rorke's Drift,0.51,0.989,0.0,-4.488,1.0,0.0872,3.08e-05,0.000504,0.301,0.319,130.018,spotify:track:2hIixlz4vIz12AwrHCh9zz,208792.0,4.0
Sabaton,Hill 3234,0.523,0.96,10.0,-4.905,1.0,0.0622,1.7e-05,0.015,0.0681,0.317,118.004,spotify:track:4NaY1FOlpsB0bJ6FazjwLN,211050.0,4.0
Sabaton,The Last Battle,0.515,0.909,2.0,-4.467,0.0,0.0526,0.000231,2.46e-06,0.261,0.563,135.963,spotify:track:0NjHYeO88VsXEd9VEu538C,192473.0,4.0
Sabaton,Camouflage - Bonus,0.514,0.973,0.0,-3.989,1.0,0.0537,0.000414,0.000914,0.156,0.659,135.031,spotify:track:0BeNw1PtJYSmp8H4z8a8qU,236052.0,4.0
Sabaton,All Guns Blazing - Bonus,0.476,0.991,0.0,-4.063,1.0,0.087,2.34e-05,0.135,0.0987,0.141,104.981,spotify:track:2IZqM6AJnyptR8zVNhk0ML,238714.0,4.0
Sabaton,The Future Of Warfare,0.518,0.983,1.0,-6.273,0.0,0.106,0.000623,4.2e-05,0.14,0.221,118.022,spotify:track:0PciWrDjFtiRsGjIUIcI01,206000.0,4.0
Sabaton,Seven Pillars Of Wisdom,0.429,0.98,11.0,-4.923,0.0,0.166,0.00295,1.38e-06,0.0555,0.222,152.002,spotify:track:1xzw9otrtP6bC0xoc4MVOu,182000.0,4.0
Sabaton,82nd All The Way,0.479,0.974,0.0,-5.973,0.0,0.22,0.00205,0.0,0.113,0.352,162.034,spotify:track:0ipUntHXMIO6D0vOInmijv,211160.0,4.0
Sabaton,The Attack Of The Dead Men,0.522,0.975,9.0,-5.895,0.0,0.0917,0.00649,3.62e-05,0.189,0.242,115.998,spotify:track:1BO8iOxisU5TRNiKTl20st,235720.0,4.0
Sabaton,Devil Dogs,0.447,0.99,1.0,-5.329,1.0,0.206,0.00133,0.000164,0.351,0.113,151.973,spotify:track:0tw3He76zoGzMjsnW8cRCQ,197120.0,4.0
Sabaton,The Red Baron,0.404,0.97,0.0,-5.853,0.0,0.42,0.0257,0.0,0.0741,0.196,95.047,spotify:track:78EgbJmQUvd6B3Z2L7JD54,202333.0,4.0
Sabaton,Great War,0.509,0.937,0.0,-5.494,0.0,0.0512,0.000483,3.03e-05,0.298,0.416,105.026,spotify:track:6q75HQk8M340ZBq1xe8iT8,268267.0,4.0
Sabaton,A Ghost In The Trenches,0.4,0.989,11.0,-5.388,0.0,0.203,0.0124,1.04e-06,0.347,0.331,180.053,spotify:track:5lOcmc8C8IjwTDvQN0zsdN,205800.0,4.0
Sabaton,Fields of Verdun,0.541,0.986,0.0,-5.315,1.0,0.103,0.00323,0.0,0.105,0.484,96.954,spotify:track:7MhF9Ymup3h6UI58uLIIiW,197413.0,4.0
Sabaton,The End Of The War To End All Wars,0.436,0.963,2.0,-6.42,0.0,0.124,0.00099,0.195,0.122,0.119,108.032,spotify:track:1vOIbKOmtm85gxe0xtp3nm,285400.0,3.0
Sabaton,In Flanders Fields,0.224,0.315,9.0,-15.896,1.0,0.0346,0.968,0.0,0.33,0.229,85.594,spotify:track:6jeDXOvPduNKosoRokcdw0,116800.0,5.0
David Brent,Ooh La La,0.681,0.665,7.0,-8.172,1.0,0.028,0.0137,0.00234,0.134,0.587,128.925,spotify:track:1wUyuEmQTWLWM4Ga8OfVuQ,181920.0,4.0
David Brent,Native American,0.608,0.549,0.0,-10.48,1.0,0.0353,0.0179,0.000839,0.113,0.427,80.022,spotify:track:4e9uAWuWqWD2vG2KT7kU0j,195400.0,4.0
David Brent,Lonely Cowboy,0.703,0.444,6.0,-10.241,1.0,0.103,0.0744,0.00612,0.123,0.297,147.016,spotify:track:5ct4dNbNKsGfuKcB076SvF,186480.0,4.0
David Brent,Slough,0.549,0.428,7.0,-9.551,1.0,0.028,0.269,0.0649,0.0813,0.201,141.971,spotify:track:41NSlAS9IXgL4zdE6eD2Du,265280.0,4.0
David Brent,Thank Fuck It's Friday,0.746,0.866,2.0,-5.147,1.0,0.0302,0.00196,0.0237,0.337,0.933,124.079,spotify:track:7BoaNrxYm4WCoIqoczHssx,205760.0,4.0
David Brent,Lady Gypsy,0.698,0.466,0.0,-11.903,1.0,0.0366,0.768,0.473,0.106,0.391,100.854,spotify:track:7JGOzxDpF54kql1CfSFmbp,193973.0,4.0
David Brent,Please Don't Make Fun Of The Disableds,0.567,0.384,0.0,-8.506,1.0,0.0566,0.857,0.0269,0.2,0.344,160.005,spotify:track:2cJY6fpJGdkSdcdu4d4ieS,170920.0,4.0
David Brent,Paris Nights,0.638,0.674,0.0,-10.891,1.0,0.041,0.0636,0.0944,0.102,0.306,140.039,spotify:track:4chjBaxcXcAa71hTMS5su6,185680.0,4.0
David Brent,Don't Cry It's Christmas,0.587,0.306,0.0,-9.56,1.0,0.0393,0.52,0.296,0.17,0.175,71.947,spotify:track:4A0wThhUtpsP9Rn4cOWugY,187947.0,4.0
David Brent,Spaceman,0.549,0.566,7.0,-8.009,1.0,0.0306,0.0202,0.187,0.0732,0.273,127.945,spotify:track:6Hv89eYObVAuh1ExgWhtPK,141520.0,4.0
David Brent,Ain't No Trouble,0.901,0.577,10.0,-9.195,1.0,0.261,0.345,3.19e-05,0.0872,0.684,98.841,spotify:track:2Ti7y06dclsb63iJX12H3j,229920.0,4.0
David Brent,Electricity,0.495,0.74,3.0,-9.077,1.0,0.0357,0.0186,0.218,0.163,0.207,140.026,spotify:track:5xFBQINUfBawOGmqpwjRmQ,222533.0,4.0
David Brent,Electricity - Alternate Version,0.522,0.0519,3.0,-20.643,1.0,0.0429,0.956,0.0155,0.13,0.379,121.099,spotify:track:2KzyuVQRgwZuixKv4nHEdf,163613.0,4.0
David Brent,Native American - Alternate Version,0.654,0.0682,9.0,-16.209,0.0,0.0471,0.98,0.000102,0.101,0.0683,74.035,spotify:track:7tNtW7SjVRTVr02L16NGgE,202707.0,4.0
David Brent,Life On The Road - Alternate Version,0.682,0.163,4.0,-13.565,0.0,0.0314,0.951,0.251,0.093,0.464,129.076,spotify:track:0AJhvI3yvYDk2tBg82TCQB,158933.0,4.0
David Brent,Slough - Alternate Version,0.466,0.251,7.0,-12.24,1.0,0.0286,0.96,0.000692,0.108,0.166,75.015,spotify:track:7DxSC7bKlUZmKkw8kkL7qD,294587.0,4.0
David Brent,Cards We're Dealt,0.887,0.614,2.0,-7.652,1.0,0.213,0.131,0.000172,0.206,0.684,99.978,spotify:track:1pLWrcWEe8aMTeAydkxDOj,184413.0,4.0
Devin Townsend,Daddy,0.623,0.533,9.0,-16.008,1.0,0.0368,0.2,0.637,0.374,0.578,104.063,spotify:track:2v3qNxVzduFv8RmBKDoGi8,311187.0,4.0
Devin Townsend,Flight,0.386,0.322,2.0,-16.648,1.0,0.0302,0.698,0.704,0.269,0.0793,97.101,spotify:track:0LNroCmxXfvqBoIKjfAhRi,332467.0,4.0
Devin Townsend,The Code,0.658,0.466,4.0,-14.47,1.0,0.0409,0.551,0.135,0.223,0.382,115.976,spotify:track:0A3CtNghq8O1ZSRSLWuoR5,281107.0,4.0
Devin Townsend,Moon,0.658,0.413,11.0,-13.956,0.0,0.0328,0.268,0.805,0.373,0.242,107.992,spotify:track:2KdNymqcDKBWViy0jDMnIS,388307.0,4.0
Devin Townsend,Pier,0.538,0.249,4.0,-25.146,0.0,0.062,0.567,0.894,0.0898,0.156,107.986,spotify:track:2EuWT1N3PWHWTE4wFIzE2G,219027.0,4.0
Devin Townsend,Ether,0.598,0.462,1.0,-18.273,1.0,0.0371,0.239,0.83,0.342,0.575,105.012,spotify:track:4oQC0jWpgtQ9GbSDFwuPci,290333.0,4.0
Devin Townsend,Hejda,0.542,0.366,4.0,-23.22,0.0,0.0697,0.592,0.794,0.14,0.372,162.003,spotify:track:6pf608bCF6qX4jgzhaUIvt,220813.0,3.0
Devin Townsend,Forgive Me,0.569,0.403,5.0,-17.186,1.0,0.035,0.463,0.73,0.264,0.681,151.978,spotify:track:3rnpQLROCz1ggFM7iQ3CBV,360440.0,4.0
Devin Townsend,Broken,0.224,0.223,7.0,-20.944,1.0,0.0325,0.841,0.978,0.136,0.0392,107.941,spotify:track:4dxfhLvSAO0cYuik13uwov,119333.0,4.0
Devin Townsend,Bones,0.199,0.303,0.0,-13.373,0.0,0.0303,0.751,0.314,0.112,0.111,102.052,spotify:track:61vw6LR6XGbpgK1ZaOd8J2,219280.0,4.0
Devin Townsend,Deathscope,0.234,0.389,11.0,-17.602,0.0,0.0764,0.81,0.899,0.102,0.0807,61.367,spotify:track:2Ar5JP1FWHJ9rmslOzSvdS,373707.0,4.0
Devin Townsend,The Field,0.346,0.247,9.0,-13.684,0.0,0.0309,0.721,0.322,0.13,0.343,129.584,spotify:track:6idIej7YV7eYvb8ADABaBs,241187.0,4.0
Devin Townsend,The Bridge,0.273,0.298,5.0,-12.442,1.0,0.0343,0.759,0.957,0.119,0.0372,139.934,spotify:track:0626FslajT2JHekWAF464p,493707.0,3.0
Devin Townsend,Pure,0.184,0.00762,2.0,-35.204,0.0,0.0454,0.988,0.829,0.0871,0.05,74.661,spotify:track:7HUEqJcLs6nRSMlheIKA1N,248400.0,4.0
Mon Laferte,Ronroneo,0.572,0.637,6.0,-9.428,0.0,0.0611,0.435,0.0,0.0796,0.676,79.946,spotify:track:6kUKskkgiAnxGMZA5hn3T0,187587.0,4.0
Mon Laferte,No Te Me Quites De Acá,0.679,0.546,9.0,-8.903,0.0,0.0527,0.66,0.0,0.37,0.477,115.166,spotify:track:0kMMVzmtMFoP2us11Em5Tv,184147.0,4.0
Mon Laferte,Por Qué Me Fui A Enamorar De Ti,0.638,0.83,4.0,-5.11,0.0,0.0534,0.48,0.0,0.142,0.769,94.968,spotify:track:6DfTu3XIGFLL0HknJ7RzVC,260307.0,4.0
Mon Laferte,Quédate Esta Noche,0.383,0.601,7.0,-6.588,1.0,0.0352,0.512,0.0,0.337,0.352,169.595,spotify:track:14kf1Cdj0sdtKtMY02IBcB,230973.0,3.0
Mon Laferte,El Mambo,0.446,0.86,4.0,-4.474,0.0,0.0925,0.736,1.63e-06,0.435,0.794,126.224,spotify:track:0l1xFXNtsEoAGO9gbDdR2b,227840.0,4.0
Mon Laferte,El Beso,0.732,0.84,4.0,-7.07,0.0,0.115,0.254,1.69e-05,0.187,0.717,102.993,spotify:track:3eiXtKo5PAWArBDAw1gkhI,178640.0,4.0
Mon Laferte,Cumbia Para Olvidar,0.596,0.578,11.0,-11.243,0.0,0.0817,0.602,2.5e-06,0.0946,0.853,160.081,spotify:track:2iY9nn0VJKa1Ro63ICzX6G,209813.0,4.0
Mon Laferte,Funeral,0.695,0.452,6.0,-8.143,1.0,0.0424,0.741,0.0,0.164,0.424,95.011,spotify:track:2ZNYFHhkBoS4KHr5eXnQth,268307.0,4.0
Mon Laferte,Si Alguna Vez,0.739,0.613,2.0,-5.663,1.0,0.0287,0.753,0.0,0.39,0.855,126.952,spotify:track:4ZTWBKgutQg9W9GP4cvxhC,233347.0,4.0
Mon Laferte,Pa’ Dónde Se Fue,0.319,0.831,9.0,-4.543,0.0,0.053,0.359,0.109,0.344,0.615,177.462,spotify:track:17pYLcfgwrn1UqCHbYPMBm,249267.0,4.0
Mon Laferte,Que Sí,0.662,0.706,7.0,-5.493,1.0,0.0459,0.0965,6.73e-06,0.172,0.721,128.962,spotify:track:5KE3h5y3vVPPGUNS0esb2i,203760.0,4.0
Mon Laferte,Ana,0.52,0.82,0.0,-3.663,1.0,0.0359,0.0957,0.00168,0.312,0.663,129.965,spotify:track:5EW1Rlt4Hqc4eEMnIn3tEB,165493.0,4.0
Mon Laferte,Yo Te Qui,0.714,0.599,8.0,-4.26,1.0,0.0569,0.632,0.0107,0.103,0.824,145.231,spotify:track:4uLTO7jCc2SzjifN3eCne5,166093.0,3.0
Mon Laferte,Primaveral,0.63,0.63,5.0,-5.45,1.0,0.0247,0.293,0.254,0.102,0.561,99.972,spotify:track:2uEAoH6A2MqohSLFmNmMzV,231653.0,4.0
Mon Laferte,No Te Fumes Mi Mariguana,0.541,0.779,5.0,-4.116,1.0,0.048,0.211,0.000758,0.131,0.651,143.081,spotify:track:7DqmCKTWlsOjMVidHPKudG,270160.0,4.0
Mon Laferte,Cielito De Abril,0.499,0.38,4.0,-8.327,1.0,0.0259,0.745,0.0181,0.126,0.37,85.037,spotify:track:1LksxN3m8jrpiLa7o0gNHn,174840.0,4.0
Mon Laferte,Flaco,0.434,0.41,9.0,-5.731,1.0,0.0258,0.204,0.00315,0.199,0.322,146.574,spotify:track:43foe54ZvnGyia1AtYeDyX,256773.0,3.0
Mon Laferte,La Trenza,0.796,0.414,4.0,-7.299,0.0,0.0334,0.767,0.00223,0.102,0.378,99.017,spotify:track:1I77XVl7wCTxJFwbWsQodh,228467.0,4.0
Mon Laferte,Alelí,0.497,0.315,0.0,-8.033,1.0,0.0306,0.622,0.0,0.162,0.536,173.732,spotify:track:7fPQUVgaVGna2WPh1TZlHf,192613.0,3.0
Mon Laferte,Vendaval,0.455,0.476,5.0,-6.923,1.0,0.035,0.563,0.000611,0.232,0.229,170.109,spotify:track:0EvjmzGLCyesGcFzvTNH8D,214120.0,3.0
Mon Laferte,Palomita,0.638,0.468,5.0,-8.2,0.0,0.0286,0.739,0.00448,0.0943,0.274,106.887,spotify:track:16mj8kiiMA9HG85dxpynMU,256613.0,3.0
Mon Laferte,Cuando Era Flor,0.568,0.643,4.0,-6.736,0.0,0.0605,0.375,0.0066,0.131,0.469,177.663,spotify:track:1QhGtikoP9ZMLWETrDyj3R,281600.0,4.0
Alannah Myles,Make Me Happy,0.629,0.845,2.0,-6.283,1.0,0.0394,0.0037,0.00393,0.0521,0.646,90.323,spotify:track:1KTMgs8XohqS3JMrysqCGh,349173.0,4.0
Alannah Myles,Sonny Say You Will,0.528,0.429,2.0,-9.194,1.0,0.0261,0.146,0.00109,0.0622,0.203,134.367,spotify:track:6FJFfLJFsAPNMxhNuuAbG4,307307.0,4.0
Alannah Myles,Tumbleweed,0.646,0.855,9.0,-7.181,1.0,0.0311,0.0175,0.0,0.107,0.886,129.422,spotify:track:0ZeCUYTUjt0AL4NWNsHYOQ,278600.0,4.0
Alannah Myles,Livin' on a Memory,0.626,0.729,7.0,-8.032,1.0,0.0315,0.0493,0.00147,0.035,0.445,110.02,spotify:track:5OMKhN0tatmjKdRXd2La0U,352147.0,4.0
Alannah Myles,Song Instead of a Kiss,0.224,0.299,10.0,-9.586,0.0,0.029,0.744,0.00242,0.202,0.109,135.426,spotify:track:3vLC0USKtOIxMnQfnjb3rt,303933.0,4.0
Alannah Myles,Love in the Big Town,0.625,0.789,5.0,-6.81,1.0,0.0267,0.00401,0.0,0.202,0.643,99.397,spotify:track:3oeCONulUp6dKGZUijYJJo,287813.0,4.0
Alannah Myles,The Last Time I Saw William,0.75,0.478,9.0,-10.28,1.0,0.0323,0.166,0.00022,0.102,0.372,111.32,spotify:track:3rirYQMXARTKXgi9DtKVlm,254267.0,4.0
Alannah Myles,Lies and Rumours,0.56,0.941,5.0,-7.501,0.0,0.0455,0.00172,6.09e-06,0.13,0.779,103.008,spotify:track:4Ymka1jyng6iX8CZykfeHo,306067.0,4.0
Alannah Myles,Rockinghorse,0.682,0.59,5.0,-8.417,1.0,0.0312,0.222,0.000724,0.104,0.926,90.951,spotify:track:65t0uRYFdkzjCjfD1vWDHX,181040.0,4.0
Mon Laferte,Tormento,0.483,0.385,9.0,-8.274,0.0,0.0257,0.209,0.0,0.206,0.288,72.967,spotify:track:0pR6N68RkIGKxitlTqraZ3,276733.0,3.0
Mon Laferte,El Cristal,0.551,0.427,11.0,-8.266,0.0,0.0261,0.457,0.0628,0.0875,0.451,91.974,spotify:track:4GlwFumhEXNTaBh8foBax6,181787.0,4.0
Mon Laferte,El Diablo,0.37,0.66,4.0,-8.165,1.0,0.0911,0.0451,0.0,0.297,0.902,164.88,spotify:track:65mQeg46PBoOzslgpynyzF,243880.0,4.0
Mon Laferte,Amor Completo,0.393,0.418,4.0,-8.976,1.0,0.0269,0.664,5.46e-05,0.108,0.346,175.548,spotify:track:00kIWJu9IHiQ6i0qJAU0Z9,241880.0,3.0
Mon Laferte,Un Alma En Pena,0.448,0.443,9.0,-8.047,0.0,0.0603,0.847,0.0,0.0619,0.544,81.787,spotify:track:6LUsEtfv5RsUmJdhY2VNsS,142560.0,4.0
Mon Laferte,Salvador,0.562,0.496,10.0,-9.15,0.0,0.0275,0.26,4.14e-05,0.106,0.46,100.063,spotify:track:0bsYQstJEAARIULxRCgm6f,202000.0,4.0
Mon Laferte,Si Tú Me Quisieras,0.317,0.745,5.0,-6.479,1.0,0.162,0.458,0.0,0.338,0.621,209.795,spotify:track:7EySX8ldJHoeWjJhJyZ8Tq,202333.0,4.0
Mon Laferte,Malagradecido,0.578,0.129,11.0,-11.082,0.0,0.114,0.844,0.0,0.23,0.0394,135.924,spotify:track:6B2wb5Nv8bLNVK3hyjChQ5,187173.0,3.0
Mon Laferte,La Noche Del Día Que Llovió En Verano,0.423,0.192,7.0,-14.335,1.0,0.132,0.883,0.000484,0.102,0.0644,203.908,spotify:track:6rxA3bWlQnaJ9UlrrRgq35,56293.0,3.0
Cordovas,All I Found,0.422,0.61,7.0,-6.809,1.0,0.0466,0.17,0.00443,0.104,0.642,150.62,spotify:track:2OvQ8ig2g50jv9V7bAx5rx,183378.0,4.0
Cordovas,Southern Rain,0.214,0.81,0.0,-5.281,1.0,0.0714,0.19,0.0184,0.139,0.666,202.836,spotify:track:3Oa2SVRotzVawlGPV3w9Zm,371554.0,4.0
Cordovas,Maria,0.781,0.439,2.0,-12.03,0.0,0.0275,0.735,0.395,0.0979,0.676,110.03,spotify:track:0ZAZq8z5TFvYYL2MwTE0Wn,279043.0,4.0
Cordovas,Step Back Red,0.381,0.707,7.0,-6.807,1.0,0.0321,0.0609,0.00254,0.255,0.54,149.887,spotify:track:1m771CCV1bVbyBOylhC79m,257613.0,4.0
Cordovas,Storms,0.419,0.853,0.0,-6.149,1.0,0.0426,0.0124,0.251,0.269,0.755,166.832,spotify:track:6j8BrX951S5V7TvuN1mBJp,218501.0,4.0
Cordovas,Old Dog,0.6,0.641,0.0,-7.779,1.0,0.027,0.163,0.0102,0.0886,0.811,139.065,spotify:track:0tEIWmj2jhXqKC4CutDwPL,206666.0,4.0
Cordovas,Salame,0.462,0.126,0.0,-14.359,1.0,0.0364,0.905,1.17e-05,0.117,0.151,77.996,spotify:track:1pFt2uB9vrpOCmkU5XgJOu,234316.0,4.0
Cordovas,Standing On The Porch,0.587,0.668,2.0,-6.762,0.0,0.037,0.225,0.00221,0.109,0.517,78.232,spotify:track:5PjRKEMNJzNuG4VoGGIEHI,243188.0,4.0
Cordovas,Louisiana Hurricane,0.445,0.644,7.0,-7.81,1.0,0.0397,0.334,0.00325,0.0926,0.316,140.005,spotify:track:6JLFiNGDZh3Uex75QQanPl,285008.0,4.0
Cordovas,Feel Good To Be Free,0.305,0.849,0.0,-7.886,1.0,0.0707,0.0309,0.00686,0.352,0.463,91.559,spotify:track:012KZOD3yIUG6IVDUiWhSv,338141.0,4.0
Cordovas,Selfish Loner,0.529,0.363,7.0,-8.137,1.0,0.0284,0.282,5.76e-05,0.172,0.464,126.968,spotify:track:5sZLiH9ZyuyxmpDCWP2Cmp,273733.0,3.0
Cordovas,Talk To Me,0.506,0.559,7.0,-5.116,1.0,0.0304,0.587,0.0,0.0568,0.73,80.616,spotify:track:5WLwpGOB1QMbUuRWixdiDh,154833.0,3.0
Cordovas,I'm The One Who Needs You Tonight,0.6,0.435,7.0,-8.493,1.0,0.0264,0.446,0.0139,0.0815,0.45,117.946,spotify:track:1O7UISEPyYRJ0wDa2Z4cnl,168967.0,4.0
Cordovas,Frozen Rose,0.548,0.645,5.0,-6.586,1.0,0.0273,0.488,0.000147,0.244,0.672,81.77,spotify:track:6J0SCvshIVL3ceTWbjYGSh,198700.0,4.0
Cordovas,Santa Fe,0.575,0.323,5.0,-8.881,1.0,0.0254,0.483,2.14e-06,0.177,0.334,71.261,spotify:track:4U8VGqoe5KcF5MwXYtxDYG,191600.0,4.0
Cordovas,Standin' On The Porch,0.614,0.718,2.0,-6.775,0.0,0.032,0.202,0.00018,0.0783,0.793,89.184,spotify:track:2wwLWflsNi1uj014EzzkH8,162667.0,4.0
Cordovas,Your Town,0.538,0.423,7.0,-9.385,1.0,0.0269,0.455,0.00222,0.13,0.327,73.872,spotify:track:6n88oixV9lVGEJCv4icA70,203500.0,4.0
Cordovas,Step-Back Red,0.431,0.603,0.0,-6.186,1.0,0.036,0.543,0.0174,0.077,0.56,152.715,spotify:track:6ZLmfXJvePd95K5GFGSBp6,241512.0,4.0
Metallica,Battery,0.481,0.928,11.0,-8.799,0.0,0.0672,0.00022,0.558,0.106,0.427,96.699,spotify:track:6UB9mShVLbMm0W4e6vud4C,312360.0,4.0
Metallica,The Thing That Should Not Be,0.679,0.719,9.0,-10.134,1.0,0.032,0.000116,0.354,0.128,0.445,111.792,spotify:track:7vFC68CBMKu99p4tIz6yzx,396107.0,4.0
Metallica,Disposable Heroes,0.292,0.931,4.0,-7.618,0.0,0.0919,4.27e-05,0.468,0.0901,0.427,90.61,spotify:track:4tPHBRIPsB55nssjvKDbjj,496627.0,4.0
Metallica,Leper Messiah,0.379,0.808,4.0,-8.605,1.0,0.0684,5.23e-05,0.794,0.322,0.557,138.694,spotify:track:6XN00D9ejjEt1cW1sY44Gu,339880.0,4.0
Metallica,"Damage, Inc.",0.326,0.848,11.0,-10.567,0.0,0.167,0.000467,0.466,0.134,0.143,91.671,spotify:track:3n7b078PcVbHhUaYhBWIgZ,332465.0,4.0
Ill Niño,God Save Us,0.467,0.956,1.0,-4.933,1.0,0.071,5.08e-06,0.00126,0.538,0.402,100.706,spotify:track:6Ms2lFZx3OMX2MZzX6GF87,219493.0,4.0
Ill Niño,If You Still Hate Me,0.472,0.983,1.0,-2.869,1.0,0.114,6.4e-05,0.000295,0.031,0.0787,135.517,spotify:track:2ZUlACibpFDrmGanS8CXdi,175120.0,4.0
Ill Niño,Unreal,0.397,0.966,3.0,-4.636,1.0,0.0686,8.11e-06,0.0,0.34,0.199,143.407,spotify:track:7yiCxlGPyyaSCPnFj9Eota,213347.0,4.0
Ill Niño,Nothing's Clear,0.48,0.996,7.0,-3.69,1.0,0.106,0.00128,0.00179,0.19,0.173,109.373,spotify:track:3jEKcMw1ouLNVgtE5QAL9I,202133.0,4.0
Ill Niño,What Comes Around,0.517,0.952,1.0,-4.362,1.0,0.0429,0.000135,0.00012,0.0708,0.15,112.282,spotify:track:1SUHTcJr84OFKqCTqpH5Uk,226467.0,4.0
Ill Niño,Rumba,0.431,0.932,2.0,-4.775,1.0,0.0702,1.03e-05,0.000207,0.183,0.284,133.211,spotify:track:6fIk7qfgH13c0OLqbMAbjr,215227.0,4.0
Ill Niño,Predisposed,0.397,0.953,8.0,-3.407,1.0,0.0884,5.29e-05,0.149,0.46,0.335,147.569,spotify:track:4xYbvJHKwMJOTLsVB2LDr9,253600.0,4.0
Ill Niño,I Am Loco,0.601,0.945,7.0,-4.194,1.0,0.0679,0.000619,0.0437,0.074,0.111,87.314,spotify:track:6VRpcDpk2t784pVnXYkj2W,210533.0,4.0
Ill Niño,No Murder,0.247,0.969,0.0,-3.74,0.0,0.303,0.000123,0.0,0.63,0.44,164.789,spotify:track:0jUZhHw2ICITONVkJDC4Jp,201093.0,4.0
Ill Niño,Rip out Your Eyes,0.475,0.985,7.0,-3.647,1.0,0.146,7.23e-05,0.00011,0.0809,0.164,119.262,spotify:track:6dWCeCV79P0zfAQO9HZ8rO,169053.0,4.0
Ill Niño,Revolution / Revolucion,0.351,0.955,7.0,-3.569,1.0,0.071,1.06e-05,0.023,0.0836,0.374,156.436,spotify:track:0EPnQoPXvJSCTM0oEuqMgq,210880.0,4.0
Ill Niño,With You,0.55,0.734,8.0,-8.447,1.0,0.0431,0.0556,0.049,0.102,0.599,91.707,spotify:track:3b71zWD2qv39ArTmeyJ9Ta,236933.0,4.0
Ill Niño,What Comes Around - Spanish Version,0.503,0.947,1.0,-4.687,1.0,0.0966,0.00035,0.00124,0.102,0.156,112.204,spotify:track:7chVXtHbWoFFrSsFcLc56D,226240.0,4.0
Ill Niño,Unreal - Spanish Version,0.396,0.973,3.0,-3.867,1.0,0.0509,3.05e-05,0.00764,0.195,0.554,143.222,spotify:track:3V3ldNNk1qZyCy2jxR5dqq,212600.0,4.0
Ill Niño,Fallen,0.412,0.875,5.0,-3.931,1.0,0.0581,0.000147,0.00136,0.0616,0.247,138.796,spotify:track:7bLfiVq3L11tcPx0oVAL7p,218427.0,4.0
Ill Niño,Eye for an Eye - Live,0.18,0.992,7.0,-3.571,1.0,0.178,0.00103,0.00595,0.97,0.0737,152.83,spotify:track:5dIW547OieiJPP0mfKVm14,235173.0,4.0
Ill Niño,God Save Us - Live,0.408,0.985,1.0,-4.106,1.0,0.104,0.000171,0.0293,0.94,0.262,100.818,spotify:track:3wYZWnbPNuQKGkjNySHap5,242493.0,4.0
Ill Niño,Te Amo...I Hate You,0.226,0.945,5.0,-3.722,1.0,0.0841,4.49e-05,0.0371,0.504,0.325,165.357,spotify:track:5RImF2QHNzq8DqSoAOya0m,212867.0,4.0
